Term,P(class1),P(class2),P(class3),P(class4)
sizing,0.0004,0.0001,0.0001,0.0001
skewed,0.0001,0.0006,0.0001,0.0001
skills,0.0002,0.0001,0.0001,0.0001
skin,0.0002,0.0001,0.0001,0.0001
slight,0.0001,0.0002,0.0001,0.0001
slightly,0.0001,0.0001,0.0001,0.0003
slime,0.0002,0.0001,0.0001,0.0001
slow,0.0002,0.0001,0.0001,0.0001
sluggish,0.0002,0.0001,0.0001,0.0001
small,0.0001,0.0002,0.0003,0.0004
small-scale,0.0002,0.0001,0.0001,0.0001
smaller,0.0003,0.0001,0.0001,0.0001
smart,0.0002,0.0001,0.0001,0.0004
smooth,0.0002,0.0002,0.0001,0.0001
snow,0.0001,0.0001,0.0003,0.0001
social,0.0003,0.0002,0.0001,0.0007
society,0.0001,0.0001,0.0001,0.0003
sociological,0.0001,0.0002,0.0001,0.0001
soft,0.0002,0.0001,0.0001,0.0001
soft-clustered,0.0001,0.0001,0.0001,0.0003
software,0.0001,0.0005,0.0001,0.0001
soil,0.0001,0.0001,0.0009,0.0001
soiling,0.0001,0.0003,0.0001,0.0001
solar,0.0001,0.0003,0.0001,0.0001
solely,0.0001,0.0002,0.0001,0.0001
solids,0.0001,0.0001,0.0003,0.0001
solution,0.0029,0.0005,0.0008,0.0007
solution-oriented,0.0002,0.0001,0.0001,0.0001
solutions,0.003,0.0016,0.0007,0.0004
solvable,0.0001,0.0002,0.0001,0.0001
solve,0.0004,0.0003,0.0008,0.0007
solved,0.0002,0.0001,0.0001,0.0005
solver,0.0002,0.0001,0.0001,0.0003
solvers,0.0001,0.0001,0.0001,0.0004
solving,0.0015,0.0004,0.0004,0.0005
sorting,0.0002,0.0001,0.0001,0.0001
sound,0.0002,0.0001,0.0001,0.0004
sounds,0.0002,0.0001,0.0001,0.0001
source,0.0002,0.0001,0.0001,0.0001
sourced,0.0002,0.0001,0.0001,0.0001
sources,0.0005,0.0001,0.0001,0.0004
sources-based,0.0002,0.0001,0.0001,0.0001
space,0.0016,0.0002,0.0003,0.0001
spaces,0.0004,0.0001,0.0009,0.0001
sparing,0.0001,0.0001,0.0001,0.0003
sparse,0.0001,0.0002,0.0001,0.0005
sparsely,0.0001,0.0001,0.0003,0.0001
sparsity,0.0001,0.0001,0.0001,0.0003
spatial,0.0002,0.0005,0.0001,0.0001
spatially,0.0002,0.0001,0.0001,0.0001
spatio-temporal,0.0001,0.0002,0.0001,0.0001
spatiotemporal,0.0001,0.0001,0.0001,0.0003
speaker,0.0001,0.0001,0.0001,0.0003
special,0.0001,0.0003,0.0001,0.0001
specialized,0.0004,0.0001,0.0003,0.0001
specially,0.0001,0.0002,0.0001,0.0001
specific,0.0005,0.0004,0.0003,0.0005
specifically,0.0004,0.0001,0.0001,0.0003
specificity,0.0001,0.0002,0.0001,0.0001
specified,0.0001,0.0001,0.0001,0.0003
spectral,0.0001,0.0001,0.0005,0.0001
speech,0.0001,0.0002,0.0012,0.0001
speed,0.0004,0.0001,0.0004,0.0001
spherical,0.0001,0.0001,0.0001,0.0003
spiral,0.0001,0.0002,0.0001,0.0001
splits,0.0001,0.0002,0.0001,0.0001
spread,0.0002,0.0001,0.0001,0.0001
square,0.0002,0.0002,0.0003,0.0001
squared,0.0001,0.0003,0.0005,0.0001
squares,0.0001,0.0002,0.0001,0.0001
stability,0.001,0.0003,0.0003,0.0004
stabilizer,0.0002,0.0001,0.0001,0.0001
stable,0.0002,0.0004,0.0001,0.0001
stacked,0.0001,0.0001,0.0007,0.0001
stacking-based,0.0001,0.0002,0.0001,0.0001
stage,0.0002,0.0003,0.0001,0.0001
stages,0.0002,0.0001,0.0003,0.0001
stagnation,0.0002,0.0001,0.0001,0.0001
standalone,0.0002,0.0002,0.0005,0.0001
standard,0.0011,0.0004,0.0004,0.0003
standing,0.0001,0.0002,0.0001,0.0001
standout,0.0002,0.0001,0.0001,0.0001
stands,0.0001,0.0002,0.0001,0.0001
state,0.0002,0.0002,0.0001,0.0001
state-of-art,0.0002,0.0001,0.0001,0.0001
state-of-the-art,0.0012,0.0005,0.0003,0.0003
static,0.0002,0.0001,0.0003,0.0003
station,0.0001,0.0002,0.0001,0.0001
station-day,0.0001,0.0002,0.0001,0.0001
stationarity,0.0001,0.0002,0.0001,0.0001
stationary,0.0001,0.0002,0.0001,0.0001
stations,0.0001,0.0002,0.0001,0.0001
statistic,0.0001,0.0002,0.0001,0.0001
statistical,0.0007,0.0003,0.0004,0.0003
statistically,0.0002,0.0002,0.0001,0.0001
statistics,0.0001,0.0002,0.0001,0.0003
status,0.0001,0.0001,0.0001,0.0003
step,0.0002,0.0002,0.0001,0.0001
steps,0.0002,0.0002,0.0001,0.0001
still,0.0001,0.0003,0.0003,0.0003
stochastic,0.0003,0.0001,0.0001,0.0003
stock,0.0001,0.0001,0.0001,0.0005
storage,0.0003,0.0001,0.0003,0.0008
strain,0.0001,0.0007,0.0001,0.0001
strategic,0.0002,0.0001,0.0001,0.0004
strategies,0.0016,0.0004,0.0005,0.0008
strategy,0.0019,0.0006,0.0007,0.0004
strawberry,0.0001,0.0002,0.0001,0.0001
strengthen,0.0001,0.0001,0.0001,0.0003
strengthening,0.0002,0.0001,0.0001,0.0001
strengths,0.0002,0.0002,0.0001,0.0001
strict,0.0002,0.0001,0.0001,0.0001
stridulation-based,0.0002,0.0001,0.0001,0.0001
striking,0.0002,0.0001,0.0001,0.0001
strive,0.0002,0.0001,0.0001,0.0001
striving,0.0002,0.0001,0.0001,0.0001
strong,0.0002,0.0002,0.0001,0.0003
strongly,0.0002,0.0001,0.0001,0.0001
structural,0.0009,0.0006,0.0001,0.0001
structure,0.0003,0.0004,0.0003,0.0004
structured,0.0002,0.0002,0.0003,0.0001
structures,0.0003,0.0001,0.0003,0.0001
structuring,0.0001,0.0002,0.0001,0.0001
struggle,0.0002,0.0001,0.0001,0.0001
stuck,0.0002,0.0001,0.0001,0.0001
student,0.0001,0.0001,0.0003,0.0001
studied,0.0001,0.0002,0.0001,0.0001
studies,0.0004,0.0013,0.0001,0.0003
study,0.002,0.002,0.0014,0.0013
studying,0.0002,0.0001,0.0001,0.0001
subdue,0.0001,0.0001,0.0003,0.0001
subgraph,0.0002,0.0001,0.0001,0.0001
subject,0.0001,0.0001,0.0001,0.0003
subjected,0.0001,0.0001,0.0003,0.0001
subjects,0.0001,0.0002,0.0001,0.0001
suboptimal,0.0002,0.0001,0.0003,0.0001
subpopulation,0.0002,0.0001,0.0001,0.0001
subpopulations,0.0002,0.0001,0.0001,0.0001
subproblems,0.0001,0.0001,0.0001,0.0003
subsequent,0.0001,0.0002,0.0001,0.0001
subsequently,0.0001,0.0001,0.0003,0.0001
subset,0.0001,0.0001,0.0001,0.0012
subsets,0.0001,0.0002,0.0003,0.0001
subspaces,0.0002,0.0001,0.0001,0.0001
substantial,0.0002,0.0001,0.0005,0.0001
substantially,0.0001,0.0001,0.0003,0.0001
substantiates,0.0002,0.0001,0.0001,0.0001
substitute,0.0001,0.0002,0.0001,0.0001
substitution,0.0001,0.0002,0.0001,0.0001
success,0.0005,0.0003,0.0001,0.0001
successful,0.0002,0.0002,0.0001,0.0001
successfully,0.0001,0.0001,0.0003,0.0001
suffers,0.0001,0.0002,0.0001,0.0004
suggest,0.0001,0.0001,0.0001,0.0003
suggested,0.0003,0.0001,0.0003,0.0005
suggests,0.0002,0.0002,0.0001,0.0001
suitable,0.0004,0.0004,0.0001,0.0004
suite,0.0005,0.0001,0.0001,0.0001
suites,0.0003,0.0001,0.0001,0.0001
suits,0.0002,0.0001,0.0001,0.0001
sum,0.0002,0.0002,0.0003,0.0001
summarise,0.0001,0.0002,0.0001,0.0001
summarization,0.0001,0.0001,0.0001,0.0003
superior,0.0015,0.0004,0.0004,0.0001
superiority,0.0005,0.0004,0.0004,0.0003
supermarket,0.0001,0.0001,0.0003,0.0001
supervised,0.0001,0.0002,0.0001,0.0001
supply,0.0004,0.0004,0.0001,0.0001
support,0.0001,0.0001,0.0004,0.0001
supporting,0.0001,0.0001,0.0001,0.0004
sure,0.0001,0.0002,0.0001,0.0001
surge,0.0001,0.0001,0.0001,0.0003
surpassing,0.0002,0.0001,0.0003,0.0001
surrogate,0.0001,0.0001,0.0004,0.0001
surrogate-assisted,0.0001,0.0001,0.0003,0.0001
survey,0.0002,0.0004,0.0001,0.0003
survival,0.0002,0.0001,0.0003,0.0001
susceptibility,0.0002,0.0001,0.0001,0.0001
susceptible,0.0002,0.0001,0.0001,0.0001
sustainability,0.0002,0.0001,0.0001,0.0001
sustainable,0.0003,0.0003,0.0005,0.0003
sustained,0.0001,0.0001,0.0001,0.0003
sustenance,0.0001,0.0002,0.0001,0.0001
swap,0.0002,0.0001,0.0001,0.0003
swarm,0.0018,0.0001,0.0005,0.0003
swarm-based,0.0002,0.0001,0.0004,0.0001
swarming,0.0002,0.0001,0.0001,0.0001
symbolically,0.0001,0.0003,0.0001,0.0001
symmetric,0.0002,0.0001,0.0001,0.0001
symptomatically,0.0001,0.0001,0.0003,0.0001
symptoms,0.0001,0.0001,0.0003,0.0001
synergistically,0.0001,0.0001,0.0003,0.0001
synthesis,0.0001,0.0002,0.0001,0.0003
synthetic,0.0001,0.0002,0.0003,0.0001
system,0.0028,0.0006,0.0001,0.0018
systematic,0.0003,0.0004,0.0004,0.0001
systematically,0.0001,0.0002,0.0001,0.0001
systemic,0.0001,0.0001,0.0001,0.0003
systems,0.0016,0.0007,0.0005,0.0013
t-conorm,0.0001,0.0001,0.0001,0.0003
t-norm,0.0001,0.0001,0.0001,0.0003
t-test,0.0001,0.0002,0.0001,0.0001
t-tests,0.0001,0.0001,0.0003,0.0001
table,0.0002,0.0001,0.0001,0.0001
tackle,0.0003,0.0001,0.0001,0.0003
tackles,0.0002,0.0001,0.0001,0.0003
tackling,0.0002,0.0001,0.0001,0.0001
tags,0.0002,0.0001,0.0001,0.0001
tailored,0.0003,0.0001,0.0003,0.0004
take,0.0001,0.0001,0.0001,0.0003
taken,0.0001,0.0001,0.0001,0.0005
takes,0.0001,0.0001,0.0001,0.0003
taking,0.0002,0.0002,0.0001,0.0001
tapped,0.0001,0.0001,0.0003,0.0001
tardiness,0.0002,0.0001,0.0001,0.0001
target,0.0002,0.0001,0.0003,0.0004
targeting,0.0002,0.0001,0.0001,0.0003
targets,0.0001,0.0001,0.0001,0.0003
task,0.0002,0.0002,0.0003,0.0005
tasks,0.0006,0.0004,0.0005,0.0004
taxonomy,0.0001,0.0002,0.0001,0.0001
taylor,0.0001,0.0001,0.0003,0.0001
teaching,0.0001,0.0002,0.0001,0.0001
technical,0.0002,0.0001,0.0001,0.0004
technique,0.0009,0.0009,0.0013,0.0004
techniques,0.001,0.0014,0.0009,0.0009
technological,0.0001,0.0002,0.0001,0.0003
technologies,0.0001,0.0002,0.0001,0.0003
technology,0.0001,0.0003,0.0001,0.0004
temperature,0.0001,0.0003,0.0001,0.0001
temporal,0.0002,0.0007,0.0001,0.0005
ten,0.0003,0.0001,0.0001,0.0001
tendency,0.0002,0.0001,0.0001,0.0001
termed,0.0004,0.0001,0.0001,0.0001
terms,0.0005,0.0003,0.0003,0.0004
terrain,0.0002,0.0001,0.0001,0.0001
terrains,0.0003,0.0001,0.0001,0.0001
tertiary,0.0001,0.0002,0.0001,0.0001
test,0.002,0.0005,0.0003,0.0001
tested,0.0005,0.0002,0.0003,0.0003
testing,0.0002,0.0002,0.0001,0.0001
tests,0.0006,0.0002,0.0003,0.0001
text,0.0001,0.0002,0.0001,0.0003
texture,0.0001,0.0002,0.0001,0.0001
theoretical,0.0002,0.0002,0.0001,0.0001
theory,0.0002,0.0001,0.0001,0.0013
therapy,0.0001,0.0001,0.0001,0.0003
thereby,0.0002,0.0001,0.0001,0.0003
therefore,0.0002,0.0001,0.0001,0.0001
thereof,0.0001,0.0001,0.0001,0.0003
thermal,0.0004,0.0001,0.0001,0.0001
thermohydraulic,0.0001,0.0001,0.0001,0.0003
things,0.0001,0.0001,0.0003,0.0001
thirteen,0.0001,0.0002,0.0001,0.0001
thorough,0.0002,0.0001,0.0003,0.0001
thoroughly,0.0002,0.0002,0.0001,0.0001
thought,0.0001,0.0001,0.0001,0.0003
threats,0.0002,0.0002,0.0001,0.0003
three,0.0012,0.0007,0.0008,0.0001
three-bar,0.0002,0.0001,0.0001,0.0001
three-dimensional,0.0003,0.0001,0.0001,0.0001
three-layer,0.0001,0.0002,0.0001,0.0001
three-month,0.0001,0.0002,0.0001,0.0001
three-quarters,0.0002,0.0001,0.0001,0.0001
threshold,0.0003,0.0002,0.0001,0.0001
thresholding,0.0005,0.0001,0.0001,0.0001
thresholds,0.0002,0.0001,0.0001,0.0003
throughput,0.0001,0.0002,0.0001,0.0001
throw,0.0001,0.0001,0.0001,0.0003
thus,0.0002,0.0001,0.0003,0.0001
tie-line,0.0002,0.0001,0.0001,0.0001
tight,0.0002,0.0001,0.0001,0.0001
time,0.0013,0.0011,0.0013,0.0003
time-consuming,0.0002,0.0003,0.0001,0.0001
time-sensitive,0.0002,0.0001,0.0001,0.0001
time-series,0.0001,0.0001,0.0004,0.0001
time-varying,0.0001,0.0002,0.0001,0.0001
timeframe,0.0002,0.0001,0.0001,0.0001
timely,0.0002,0.0001,0.0001,0.0001
times,0.0002,0.0003,0.0003,0.0003
today,0.0001,0.0002,0.0001,0.0003
together,0.0001,0.0002,0.0001,0.0001
tool,0.0005,0.0002,0.0003,0.0005
tools,0.0001,0.0001,0.0001,0.0004
top,0.0002,0.0001,0.0001,0.0001
top-k-performing,0.0001,0.0002,0.0001,0.0001
topic,0.0002,0.0001,0.0001,0.0001
topics,0.0001,0.0001,0.0003,0.0001
topology,0.0002,0.0002,0.0001,0.0001
total,0.0004,0.0004,0.0003,0.0001
toward,0.0002,0.0001,0.0001,0.0001
towards,0.0001,0.0001,0.0001,0.0003
tower,0.0002,0.0001,0.0001,0.0001
toxicity,0.0001,0.0001,0.0001,0.0003
tracking,0.0002,0.0001,0.0001,0.0001
trade-off,0.0002,0.0002,0.0001,0.0001
trade-offs,0.0003,0.0001,0.0001,0.0001
traditional,0.0005,0.0005,0.0007,0.0004
traffic,0.0002,0.0002,0.0001,0.0001
traffic-related,0.0001,0.0002,0.0001,0.0001
train,0.0002,0.0001,0.0001,0.0001
trainable,0.0001,0.0001,0.0001,0.0003
trained,0.0001,0.0003,0.0001,0.0001
training,0.0002,0.001,0.0004,0.0005
training-based,0.0002,0.0001,0.0001,0.0001
trains,0.0002,0.0001,0.0001,0.0001
trajectories,0.0002,0.0001,0.0001,0.0001
transfer,0.0002,0.0003,0.0004,0.0001
transferring,0.0002,0.0001,0.0001,0.0001
transform,0.0001,0.0002,0.0001,0.0001
transformation,0.0001,0.0003,0.0001,0.0005
transformations,0.0001,0.0002,0.0001,0.0001
transformer,0.0001,0.0002,0.0001,0.0001
transformer-based,0.0001,0.0002,0.0001,0.0001
transforming,0.0001,0.0001,0.0001,0.0003
transforms,0.0002,0.0001,0.0001,0.0001
transient,0.0002,0.0001,0.0001,0.0001
transition,0.0002,0.0001,0.0001,0.0001
translates,0.0002,0.0001,0.0001,0.0001
transmission,0.0002,0.0003,0.0001,0.0001
transparent,0.0001,0.0002,0.0001,0.0001
transport,0.0002,0.0001,0.0001,0.0001
transportation,0.0005,0.0001,0.0001,0.0007
trapped,0.0003,0.0001,0.0001,0.0001
trapping,0.0002,0.0001,0.0003,0.0001
travel,0.0002,0.0001,0.0001,0.0001
traveling,0.0004,0.0001,0.0001,0.0003
travelling,0.0002,0.0001,0.0001,0.0001
traversal,0.0001,0.0001,0.0001,0.0003
treatment,0.0002,0.0001,0.0005,0.0007
tree,0.0001,0.0002,0.001,0.0004
tree-based,0.0001,0.0001,0.0003,0.0001
trees,0.0002,0.0003,0.0001,0.0003
tremendous,0.0002,0.0001,0.0001,0.0001
trends,0.0001,0.0002,0.0001,0.0003
tri-point,0.0002,0.0001,0.0001,0.0001
tried,0.0001,0.0003,0.0001,0.0001
triple,0.0001,0.0001,0.0001,0.0007
triples,0.0001,0.0001,0.0001,0.0003
trouble,0.0001,0.0002,0.0001,0.0001
truck,0.0001,0.0001,0.0005,0.0001
trucks,0.0001,0.0001,0.0003,0.0001
truss,0.0003,0.0001,0.0001,0.0001
trusses,0.0003,0.0001,0.0001,0.0001
trust,0.0002,0.0002,0.0001,0.0001
trustworthy,0.0002,0.0001,0.0001,0.0001
tumor,0.0001,0.0001,0.0003,0.0003
tuned,0.0001,0.0001,0.0003,0.0001
tuning,0.0005,0.0002,0.0007,0.0001
tunnel,0.0001,0.0001,0.0001,0.0004
tunnels,0.0001,0.0001,0.0001,0.0005
tuples,0.0001,0.0002,0.0001,0.0001
turbine,0.0002,0.0001,0.0001,0.0001
turn,0.0001,0.0002,0.0001,0.0001
twenty,0.0002,0.0001,0.0001,0.0001
two,0.0019,0.0003,0.001,0.0011
two-archive,0.0002,0.0001,0.0001,0.0001
two-dimensional,0.0002,0.0001,0.0001,0.0001
two-level,0.0001,0.0001,0.0001,0.0004
two-thirds,0.0002,0.0001,0.0001,0.0001
type,0.0002,0.0002,0.0005,0.0001
types,0.0001,0.0004,0.0001,0.0003
typical,0.0002,0.0001,0.0001,0.0005
typicality,0.0001,0.0001,0.0001,0.0003
typically,0.0002,0.0001,0.0003,0.0001
ultimately,0.0001,0.0001,0.0003,0.0001
ultrasonic,0.0001,0.0001,0.0001,0.0004
ultrasound,0.0001,0.0001,0.0003,0.0001
unassigned,0.0001,0.0002,0.0001,0.0001
uncertain,0.0001,0.0001,0.0001,0.0004
uncertainties,0.0002,0.0001,0.0001,0.0004
uncertainty,0.0001,0.0002,0.0001,0.0013
uncovering,0.0002,0.0001,0.0001,0.0001
uncovers,0.0001,0.0002,0.0001,0.0001
undergo,0.0002,0.0001,0.0001,0.0001
undergoes,0.0002,0.0001,0.0001,0.0001
undergone,0.0001,0.0002,0.0001,0.0001
underlines,0.0001,0.0001,0.0001,0.0003
underlying,0.0002,0.0001,0.0001,0.0001
underrepresented,0.0001,0.0002,0.0001,0.0001
underscore,0.0002,0.0001,0.0001,0.0001
underscores,0.0001,0.0002,0.0001,0.0003
underscoring,0.0002,0.0001,0.0001,0.0001
understand,0.0002,0.0003,0.0001,0.0001
understanding,0.0002,0.0006,0.0003,0.0001
understood,0.0001,0.0001,0.0001,0.0003
underutilization,0.0001,0.0001,0.0003,0.0001
underwater,0.0001,0.0004,0.0001,0.0001
underwent,0.0001,0.0002,0.0001,0.0001
unfolds,0.0002,0.0001,0.0001,0.0001
unhealthy,0.0001,0.0001,0.0003,0.0001
unidirectional,0.0001,0.0001,0.0001,0.0003
unified,0.0002,0.0001,0.0001,0.0003
unimodal,0.0002,0.0001,0.0001,0.0001
unique,0.0003,0.0001,0.0005,0.0001
unit,0.0001,0.0003,0.0001,0.0001
units,0.0004,0.0002,0.0001,0.0001
universal,0.0002,0.0001,0.0001,0.0001
universally,0.0002,0.0001,0.0001,0.0001
universe,0.0002,0.0001,0.0001,0.0001
unlabeled,0.0001,0.0001,0.0003,0.0001
unlike,0.0001,0.0002,0.0001,0.0001
unloaded,0.0001,0.0001,0.0003,0.0001
unnecessary,0.0002,0.0001,0.0001,0.0001
unparalleled,0.0002,0.0001,0.0001,0.0001
unprofitable,0.0001,0.0002,0.0001,0.0001
unsatisfying,0.0002,0.0001,0.0001,0.0001
unstable,0.0001,0.0002,0.0001,0.0003
unstructured,0.0002,0.0001,0.0001,0.0003
unsuitable,0.0001,0.0001,0.0003,0.0001
unsupervised,0.0001,0.0001,0.0004,0.0003
update,0.0002,0.0002,0.0003,0.0001
updated,0.0002,0.0001,0.0001,0.0001
updating,0.0003,0.0001,0.0001,0.0001
upgrade,0.0002,0.0001,0.0001,0.0001
upon,0.0001,0.0001,0.0003,0.0003
upper,0.0001,0.0001,0.0001,0.0003
urban,0.0002,0.001,0.0001,0.0001
usable,0.0002,0.0001,0.0001,0.0001
use,0.0008,0.0007,0.0004,0.0001
used,0.0009,0.0018,0.001,0.0009
useful,0.0002,0.0002,0.0001,0.0001
usefulness,0.0001,0.0001,0.0001,0.0004
users,0.0001,0.0003,0.0001,0.0001
uses,0.0002,0.0004,0.0004,0.0001
using,0.0023,0.0039,0.0034,0.0024
utilised,0.0001,0.0001,0.0001,0.0003
utilising,0.0001,0.0001,0.0003,0.0001
utility,0.0001,0.0002,0.0001,0.0001
utilization,0.0001,0.0003,0.0001,0.0007
utilize,0.0002,0.0002,0.0003,0.0001
utilized,0.0005,0.0002,0.0003,0.0001
utilizes,0.0002,0.0002,0.0003,0.0001
utilizing,0.0005,0.0004,0.0004,0.0001
v3,0.0001,0.0002,0.0001,0.0001
vacation,0.0001,0.0001,0.0001,0.0005
validate,0.0003,0.0001,0.0003,0.0003
validated,0.0005,0.0006,0.0005,0.0001
validates,0.0001,0.0002,0.0001,0.0001
validating,0.0002,0.0001,0.0001,0.0001
validation,0.0002,0.0005,0.0001,0.0001
validity,0.0001,0.0002,0.0003,0.0001
valuable,0.0003,0.0002,0.0003,0.0003
value,0.0003,0.0007,0.0001,0.0003
valued,0.0001,0.0001,0.0001,0.0003
values,0.0006,0.0005,0.0004,0.0004
valve,0.0002,0.0001,0.0001,0.0001
vanilla,0.0001,0.0001,0.0003,0.0001
variability,0.0001,0.0003,0.0003,0.0005
variable,0.0002,0.0001,0.0001,0.0003
variables,0.0004,0.0002,0.0001,0.0001
variance,0.0002,0.0001,0.0001,0.0001
variant,0.0005,0.0002,0.0003,0.0001
variants,0.0005,0.0001,0.0001,0.0005
variation,0.0002,0.0002,0.0001,0.0001
variations,0.0001,0.0002,0.0004,0.0001
varied,0.0002,0.0003,0.0001,0.0001
variety,0.0002,0.0002,0.0001,0.0001
various,0.0008,0.0009,0.0005,0.0011
varying,0.0005,0.0002,0.0001,0.0001
vector,0.0002,0.0002,0.0003,0.0004
vectors,0.0002,0.0001,0.0001,0.0001
vehicle,0.0002,0.0002,0.0001,0.0003
vehicles,0.0001,0.0001,0.0003,0.0003
verification,0.0001,0.0002,0.0001,0.0003
verified,0.0001,0.0002,0.0001,0.0001
verify,0.0002,0.0001,0.0004,0.0003
versatility,0.0002,0.0002,0.0001,0.0001
version,0.0003,0.0001,0.0003,0.0001
versus,0.0002,0.0001,0.0001,0.0001
vertices,0.0002,0.0001,0.0001,0.0001
vessel,0.0002,0.0001,0.0001,0.0001
via,0.0002,0.0004,0.0001,0.0005
viability,0.0002,0.0002,0.0001,0.0001
video,0.0001,0.0001,0.0001,0.0003
view,0.0002,0.0001,0.0001,0.0004
vigilance,0.0001,0.0002,0.0001,0.0001
village,0.0001,0.0001,0.0004,0.0001
virtual,0.0001,0.0002,0.0001,0.0004
virtue,0.0001,0.0001,0.0001,0.0003
vision,0.0001,0.0004,0.0001,0.0001
visited,0.0002,0.0001,0.0001,0.0001
visiting,0.0002,0.0001,0.0001,0.0001
visits,0.0001,0.0001,0.0001,0.0003
visualizations,0.0001,0.0002,0.0001,0.0001
visualized,0.0001,0.0002,0.0001,0.0001
vital,0.0001,0.0002,0.0001,0.0001
vitamin,0.0001,0.0001,0.0003,0.0001
vitamins,0.0001,0.0001,0.0003,0.0001
viz,0.0001,0.0001,0.0001,0.0003
voltage,0.0004,0.0003,0.0001,0.0001
voltage-dependent,0.0002,0.0001,0.0001,0.0001
volumes,0.0001,0.0001,0.0001,0.0003
vulnerability,0.0001,0.0003,0.0001,0.0001
wait,0.0001,0.0001,0.0001,0.0003
walk,0.0002,0.0001,0.0001,0.0001
wall,0.0001,0.0002,0.0001,0.0001
warehouses,0.0001,0.0001,0.0003,0.0001
waste,0.0001,0.0001,0.0001,0.0005
wastewater,0.0002,0.0001,0.0001,0.0001
water,0.0001,0.0003,0.0014,0.0009
wave,0.0001,0.0012,0.0001,0.0001
wavelet,0.0001,0.0001,0.0001,0.0003
waves,0.0001,0.0001,0.0001,0.0003
way,0.0002,0.0002,0.0001,0.0004
ways,0.0002,0.0001,0.0001,0.0001
weak,0.0001,0.0002,0.0001,0.0001
weaker,0.0002,0.0001,0.0001,0.0001
weekday/weekend,0.0001,0.0002,0.0001,0.0001
weight,0.0005,0.001,0.0004,0.0001
weighted,0.0001,0.0001,0.0001,0.0012
weighting,0.0001,0.0001,0.0001,0.0005
weighting-cloud,0.0001,0.0001,0.0001,0.0003
weights,0.0001,0.0006,0.0008,0.0001
welded,0.0002,0.0001,0.0001,0.0001
welfare,0.0001,0.0002,0.0001,0.0004
well,0.0004,0.001,0.0004,0.0003
well-being,0.0001,0.0001,0.0003,0.0001
well-known,0.0003,0.0003,0.0003,0.0003
well-separated,0.0001,0.0001,0.0003,0.0001
well-suited,0.0001,0.0001,0.0003,0.0001
whale,0.0002,0.0001,0.0001,0.0001
wheel,0.0002,0.0001,0.0001,0.0001
whereby,0.0001,0.0002,0.0001,0.0001
wherein,0.0001,0.0001,0.0001,0.0003
whether,0.0001,0.0001,0.0001,0.0003
whilst,0.0001,0.0002,0.0001,0.0001
whole,0.0001,0.0002,0.0001,0.0001
whose,0.0001,0.0003,0.0001,0.0001
wide,0.0002,0.0001,0.0001,0.0001
widely,0.0005,0.0005,0.0008,0.0003
widespread,0.0001,0.0002,0.0001,0.0001
wild,0.0002,0.0001,0.0001,0.0001
wilder,0.0002,0.0001,0.0001,0.0001
wildlife,0.0001,0.0001,0.0001,0.0003
wind,0.0002,0.0001,0.0001,0.0001
window,0.0002,0.0001,0.0001,0.0001
windows,0.0002,0.0001,0.0001,0.0001
wireless,0.0002,0.0001,0.0001,0.0001
within,0.0007,0.0004,0.0007,0.0008
without,0.0002,0.0005,0.0001,0.0001
wolf,0.0003,0.0001,0.0001,0.0001
word,0.0001,0.0004,0.0001,0.0001
words,0.0001,0.0002,0.0001,0.0001
work,0.0005,0.0007,0.0005,0.0003
working,0.0001,0.0001,0.0001,0.0004
works,0.0001,0.0004,0.0001,0.0005
worldwide,0.0001,0.0002,0.0001,0.0003
would,0.0001,0.0002,0.0001,0.0001
wrapper-based,0.0001,0.0001,0.0003,0.0001
www,0.0001,0.0001,0.0003,0.0001
x,0.0001,0.0002,0.0001,0.0001
xBD,0.0001,0.0002,0.0001,0.0001
years,0.0002,0.0002,0.0004,0.0003
yet,0.0002,0.0004,0.0001,0.0001
yield,0.0001,0.0002,0.0001,0.0001
yielded,0.0002,0.0001,0.0001,0.0001
yielding,0.0002,0.0001,0.0003,0.0001
yields,0.0001,0.0003,0.0001,0.0001
z,0.0001,0.0002,0.0001,0.0001
zero-bias,0.0002,0.0001,0.0001,0.0001
zones,0.0002,0.0001,0.0001,0.0001
